Doorbell:8.818;6.400033029203749;0.00292919921875;0.04266666666666665;0.0030236665613844905;0.022254996655593412;577.5206444984641;
Doorbell:11.223;6.400006714706338;0.002978515625;0.04266666666666665;5.887791773431694E-4;0.0040406378994274255;657.9276898796811;
Doorbell:22.979;6.4000134175781405;0.00772412109375;0.04266666666666665;6.23285981727118E-4;0.006606336950865374;601.7482019280571;
Doorknock:16.243;6.300003681718949;0.00308984375;0.04199999999999999;4.2370507283464925E-5;0.0010727223424681896;643.9189033141395;
Doorknock:18.497;6.40000378724428;0.0035029296875;0.04266666666666665;6.545017232897709E-5;0.0013357152617502381;661.2995506959464;
Doorknock:15.474;6.400007812341457;0.00319580078125;0.04266666666666665;1.6898492176591133E-4;0.00343762724656317;664.8805312306447;
Telephone:23.142;6.400022790118987;0.00659423828125;0.04266666666666665;0.0020870173222939372;0.015886889900861224;604.2880229587053;
Telephone:17.908;6.400023963725443;0.00917578125;0.04266666666666665;6.367122840720541E-4;0.010524983667922195;655.5306893526771;
Telephone:22.079;6.400008990423473;0.006611328125;0.04266666666666665;1.669611311559994E-4;0.0032238640078023797;665.9736181735892;
Dogbark:8.651;6.400004221011341;0.00184326171875;0.04266666666666665;4.520004716536362E-4;0.002743481688572387;689.706731200081;
Dogbark:16.394;6.400005028818932;0.0027001953125;0.04266666666666665;1.2119806546309117E-4;0.0021086474565329377;653.2813666979534;
Siren:22.773;6.400095696631952;0.00900830078125;0.04266666666666665;0.003433675809666451;0.05667661266982051;324.7194988563841;
Siren:9.789;6.300014270791871;0.00285791015625;0.04199999999999999;0.001662664631028623;0.011346816519718887;553.8733261297605;
Siren:19.431;6.4000294718656825;0.006046875;0.04266666666666665;0.0027558580358824016;0.022946555115305085;533.2602382683298;
traffic:34.93;272.5810168704039;0.2733333333333335;69.52011177204128;0.1318017578125;3450.114313165645;44.03838189141752;
traffic:57.88;213.51967362395482;0.17999999999999997;20.60218035662074;0.0893017578125;2501.3115361496116;29.061646687381934;
traffic:60.97;208.42442368644694;0.17333333333333328;18.1616607169287;0.08462890625;2394.314990149857;28.026898161079558;
traffic:50.51;160.76780267307169;0.08666666666666666;12.317394843658057;0.0445556640625;1231.1584348718623;14.05287945053132;
bike:33.27;193.75102104358848;0.2;52.64441491825608;0.1173095703125;2527.8317618604297;32.20958701185048;
bike:26.36;225.750540806513;0.2333333333333334;62.45813134944273;0.1234033203125;2872.938078145268;37.531456926286275;
bike:5.39;72.22944648529163;0.08;21.455992357584556;0.03751953125;895.5005732677216;12.817486602415409;
bike:75.14;326.31731286636636;0.24666666666666676;26.518215069542485;0.0945361328125;3018.0833301635807;39.84556386891632;
bike:75.24;357.32657064576154;0.28000000000000014;37.02017879697801;0.113154296875;3422.9499359644756;45.26367247055012;
bike:49.48;266.4570060655417;0.2666666666666668;72.50193449860102;0.1496435546875;3195.6055097213643;42.945178901218945;
ambulance:33.28;162.5798859684997;0.11999999999999997;14.147149914281256;0.046337890625;1350.0641100330683;19.342059897393884;
ambulance:20.8;112.24574942983033;0.10666666666666665;16.629802636956313;0.046474609375;1403.1894658570266;17.163821717433894;
ambulance:86.64;402.8265451633933;0.2266666666666667;34.181456991733604;0.0859814453125;2496.843904854429;36.62206107835007;
ambulance:33.08;153.0957957970275;0.1133333333333333;10.036124870689777;0.039091796875;1472.7438969964567;18.263381258362568;
ambulance:108.95;620.1899309538414;0.28000000000000014;53.629926553192576;0.10564453125;3524.0201202858652;45.26777043379865;
ambulance:98.38;522.5276041642186;0.2;50.7364157278045;0.0715576171875;2377.9403804874482;32.330029113997114;
ambulance:58.05;329.4557974834772;0.15333333333333327;31.56191374783466;0.0694287109375;2000.1971924770933;24.756995736585928;
ambulance:134.44;712.6833746425879;0.2733333333333335;39.162283489437954;0.0965966796875;3235.681275483643;44.30371593869344;
train:35.36;195.80739054096816;0.18666666666666665;25.992743882885794;0.0776123046875;2079.3887592801866;30.06720986087378;
train:31.07;174.77342648174354;0.1666666666666666;30.256277556732083;0.074091796875;2106.1024392954723;26.841259887019213;
train:72.83;344.2933306588466;0.2733333333333335;40.436623887682444;0.1152001953125;3499.6370110064013;44.07529717262413;
car:76.41;333.9400344669623;0.2733333333333335;52.66354898099602;0.15138671875;3750.69265185156;44.05418012198314;
car:74.14;346.6063861064685;0.28000000000000014;42.79722392117563;0.1265869140625;3799.3620085065427;45.23688580557985;
car:75.31;335.30457347375756;0.28000000000000014;46.15490276524795;0.124677734375;3542.5836698317066;45.22975902019611;
car:35.34;172.7339849105826;0.17333333333333328;42.20783326077623;0.0883837890625;2242.9889983361977;27.929310491997217;
